Price,Bedroom_qty,Bathroom_qty,Floor_size,Address,City_region,City,List_type,Date,Land_width,Land_depth
"$499,000 ",2,1,1026,305 2393 Welcher Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$875,000 ",3,3,1952,50 1355 Citadel Drive,Citadel,Port Coquitlam,Townhouse,7/20/2021,,
"$419,900 ",2,2,800,107 2435 Welcher Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$1,049,500 ",4,4,2702,106 678 Citadel Drive,Citadel,Port Coquitlam,Townhouse,7/20/2021,,
"$525,000 ",2,1,833,101 2267 Pitt River Road,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$749,900 ",1,2,1404,202a 2180 Kelly Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$675,675 ",2,1,883,1031 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$675,675 ",2,1,879,1029 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$743,243 ",3,2,1298,1025 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$743,243 ",3,2,1343,1027 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$849,900 ",3,2,1435,404a 2180 Kelly Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$825,000 ",3,3,2264,3 1015 Fraserview Street,Citadel,Port Coquitlam,Townhouse,7/20/2021,,
"$849,000 ",3,2,1305,10 2310 Ranger Lane,Riverwood,Port Coquitlam,Townhouse,7/20/2021,,
"$686,250 ",2,2,914,416 2436 Kelly Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$3,299,000 ",5,2,3880,1863 Windermere Avenue,Oxford Heights,Port Coquitlam,House,7/20/2021,,
"$1,299,000 ",3,3,2643,3510 Clayton Street,Woodland Acres,Port Coquitlam,House,7/20/2021,,
"$519,000 ",2,1,900,701 3760 Albert Street,Vancouver Heights,Burnaby,Apt/Condo,7/20/2021,,
"$525,000 ",1,1,618,412 4310 Hastings Street,Vancouver Heights,Burnaby,Apt/Condo,7/20/2021,,
"$798,000 ",2,2,907,1107 6461 Telford Avenue,Metrotown,Burnaby,Apt/Condo,7/20/2021,,
"$688,000 ",2,2,846,115 4728 Dawson Street,Brentwood Park,Burnaby,Apt/Condo,7/20/2021,,
"$849,900 ",3,3,1425,21 7488 Salisbury Avenue,Highgate,Burnaby,Townhouse,7/20/2021,,
"$2,200,000 ",5,5,3005,5298 Barker Avenue,Central Park,Burnaby,House,7/20/2021,30,192
"$2,648,800 ",11,9,4956,3760 Marine Drive,Big Bend,Burnaby,House,7/20/2021,60,155
"$999,900 ",2,2,875,2006 5331 Goring Street,Central Burnaby North,Burnaby,Apt/Condo,7/20/2021,,
"$544,900 ",2,2,978,208 5375 Victory Street,Metrotown,Burnaby,Apt/Condo,7/20/2021,,
"$587,000 ",2,2,1508,301 15255 18 Avenue,King George Corridor,Surrey,Apt/Condo,7/20/2021,,
"$1,599,999 ",5,4,2712,7538 12th Avenue,Edmonds,Burnaby,House,7/20/2021,33,166
"$1,198,000 ",3,3,1645,Th5 2088 Madison Avenue,Brentwood Park,Burnaby,Townhouse,7/20/2021,,
"$1,649,000 ",3,3,1814,8120 Burnlake Drive,Government Road,Burnaby,House,7/20/2021,80,179
"$1,698,000 ",3,3,1490,2602 6288 Cassie Avenue,Metrotown,Burnaby,Apt/Condo,7/20/2021,,
"$629,000 ",1,1,531,1003 6383 Mckay Avenue,Metrotown,Burnaby,Apt/Condo,7/20/2021,,
"$1,770,000 ",5,2,2238,4751 Ridgelawn Drive,Brentwood Park,Burnaby,House,7/20/2021,55,121
"$2,099,000 ",3,3,1340,4001 4711 Hazel Street,Forest Glen,Burnaby,Apt/Condo,7/20/2021,,
"$609,000 ",1,1,489,2610 4711 Hazel Street,Forest Glen,Burnaby,Apt/Condo,7/20/2021,,
"$1,188,000 ",5,3,1968,17975 58 Avenue,Cloverdale,Surrey,House,7/20/2021,59,120
"$599,900 ",3,2,1828,4 13982 72 Avenue,East Newton,Surrey,Townhouse,7/20/2021,,
"$1,148,000 ",3,2,2054,303 15169 Buena Vista Avenue,White Rock,Surrey,Apt/Condo,7/20/2021,,
"$1,299,000 ",4,2,1874,1439 161 Street,King George Corridor,Surrey,House,7/20/2021,64,131
"$388,000 ",1,1,533,303 10661 137a Street,Whalley,Surrey,Apt/Condo,7/20/2021,,
"$2,298,000 ",4,3,2720,2512 138 Street,Elgin Chantrell,Surrey,House,7/20/2021,,
"$449,888 ",2,2,1005,312 10082 132 Street,Cedar Hills,Surrey,Apt/Condo,7/20/2021,,
"$948,888 ",2,2,987,1508 1455 George Street,White Rock,Surrey,Apt/Condo,7/20/2021,,
"$1,680,000 ",9,4,4220,13757-13759 111a Avenue,Bolivar Heights,Surrey,Multifamily,7/20/2021,70,132
"$1,160,000 ",3,3,991,5082 Norfolk Street,Central Burnaby North,Burnaby,Duplex,7/20/2021,33,106
"$769,900 ",2,2,854,309 4788 Hastings Street,Capitol Hill,Burnaby,Apt/Condo,7/20/2021,,
"$875,000 ",2,2,1272,2003 5611 Goring Street,Central Burnaby North,Burnaby,Apt/Condo,7/20/2021,,
"$734,900 ",1,1,741,412 4788 Hastings Street,Capitol Hill,Burnaby,Apt/Condo,7/20/2021,,
"$588,800 ",1,1,548,1903 7358 Edmonds Street,Edmonds,Burnaby,Apt/Condo,7/20/2021,,
"$349,900 ",2,2,1442,303 7155 134 Street,West Newton,Surrey,Apt/Condo,7/20/2021,,
"$649,000 ",3,2,1774,4 13976 72 Avenue,East Newton,Surrey,Townhouse,7/20/2021,,
"$1,299,999 ",7,5,3024,15261 95 Avenue,Fleetwood Tynehead,Surrey,House,7/20/2021,69,114
"$679,900 ",3,3,2015,84 7955 122 Street,West Newton,Surrey,Townhouse,7/20/2021,,
"$389,900 ",2,2,984,302 1360 Martin Street,White Rock,Surrey,Apt/Condo,7/20/2021,,
"$1,649,000 ",5,5,2440,13050 101b Avenue,Cedar Hills,Surrey,House,7/20/2021,,
"$858,000 ",2,2,924,1706 1455 George Street,White Rock,Surrey,Apt/Condo,7/20/2021,,
"$1,350,000 ",7,5,3403,15295 87a Avenue,Fleetwood Tynehead,Surrey,House,7/20/2021,,
"$919,900 ",2,2,1743,24 14888 24 Avenue,Sunnyside Park,Surrey,Townhouse,7/20/2021,,
"$399,999 ",1,1,631,2102 13325 102a Avenue,Whalley,Surrey,Apt/Condo,7/20/2021,,
"$585,900 ",2,2,785,2702 13750 100 Avenue,Whalley,Surrey,Apt/Condo,7/20/2021,,
"$599,900 ",3,3,1550,225 7453 140 Street,East Newton,Surrey,Townhouse,7/20/2021,,
"$759,900 ",3,2,900,261 5355 Lane Street,Metrotown,Burnaby,Apt/Condo,7/20/2021,,
"$743,243 ",3,2,1339,1021 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$743,243 ",3,2,1302,1011 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$743,243 ",3,2,1339,1013 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$675,675 ",2,1,884,1019 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$743,243 ",3,2,1298,1023 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$574,500 ",1,1,643,208 50 Electronic Avenue,Port Moody Centre,Port Moody,Apt/Condo,7/20/2021,,
"$675,675 ",2,1,884,1017 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$2,399,900 ",8,6,4354,4945 Marine Drive,South Slope,Burnaby,House,7/20/2021,50,142
"$888,000 ",2,2,808,2406 6383 Mckay Avenue,Metrotown,Burnaby,Apt/Condo,7/20/2021,,
"$685,000 ",2,2,1109,105 6188 Patterson Avenue,Metrotown,Burnaby,Apt/Condo,7/20/2021,,
"$2,388,000 ",7,5,3649,31 Sea Avenue,Capitol Hill,Burnaby,House,7/20/2021,,
"$950,000 ",3,3,1615,1591 Augusta Avenue,Simon Fraser University,Burnaby,Townhouse,7/20/2021,,
"$599,000 ",1,1,644,1207 7388 Kingsway Street,Edmonds,Burnaby,Apt/Condo,7/20/2021,,
"$2,480,000 ",7,5,3353,6655 Elwell Street,Highgate,Burnaby,House,7/20/2021,50,114
"$365,000 ",1,1,622,307 5450 Empire Drive,Capitol Hill,Burnaby,Apt/Condo,7/20/2021,,
"$589,000 ",2,2,956,104 2488 Kelly Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$900,000 ",3,3,1929,1169 O'flaherty Gate,Citadel,Port Coquitlam,Townhouse,7/20/2021,,
"$688,000 ",2,2,1258,405 2627 Shaughnessy Street,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$520,000 ",2,2,1040,309 2551 Parkview Lane,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$1,399,999 ",2,1,1720,2280 Pitt River Road,Mary Hill,Port Coquitlam,House,7/20/2021,67,90
"$1,399,999 ",2,2,2322,2296 Pitt River Road,Mary Hill,Port Coquitlam,House,7/20/2021,,
"$1,399,999 ",5,2,2740,2266 Pitt River Road Road,Mary Hill,Port Coquitlam,House,7/20/2021,80,88
"$1,858,000 ",6,4,4005,132 Cedarwood Drive,Heritage Woods,Port Moody,House,7/20/2021,,
"$675,675 ",2,1,884,1015 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$743,243 ",3,2,1339,1009 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$743,243 ",3,2,1339,1007 Clarke Road,College Park,Port Moody,Townhouse,7/20/2021,,
"$1,299,000 ",4,4,3222,114 101 Parkside Drive,Heritage Mountain,Port Moody,Townhouse,7/20/2021,,
"$3,999,999 ",9,8,7747,2415 Leggett Drive,Anmore,Port Moody,House,7/20/2021,,
"$1,149,998 ",2,2,1289,2203 301 Capilano Road,Port Moody Centre,Port Moody,Apt/Condo,7/20/2021,,
"$1,449,900 ",2,2,1153,2602 2351 Beta Avenue,Brentwood Park,Burnaby,Apt/Condo,7/20/2021,,
"$1,115,000 ",2,2,1256,2904 2077 Rosser Avenue,Brentwood Park,Burnaby,Apt/Condo,7/20/2021,,
"$1,250,000 ",2,1,1744,7230 Boundary Road,Suncrest,Burnaby,House,7/20/2021,66,122
"$479,000 ",1,1,741,211 3738 Norfolk Street,Central Burnaby North,Burnaby,Apt/Condo,7/20/2021,,
"$1,999,000 ",5,2,2281,880 Kensington Avenue,Sperling Duthie,Burnaby,House,7/20/2021,64,112
"$1,099,000 ",4,4,1625,902 8485 New Haven Close,Big Bend,Burnaby,Townhouse,7/20/2021,,
"$998,000 ",3,4,2748,29 7465 Mulberry Place,The Crest,Burnaby,Townhouse,7/20/2021,,
"$1,449,988 ",6,4,2877,870 Victoria Drive,Oxford Heights,Port Coquitlam,House,7/20/2021,66,122
"$1,699,900 ",5,4,3019,2272 Pitt River Road,Mary Hill,Port Coquitlam,House,7/20/2021,68,90
"$1,099,888 ",6,3,2460,3275 Vincent Street,Glenwood,Port Coquitlam,House,7/20/2021,,
"$645,000 ",3,3,1337,49 3046 Coast Meridian Road,Birchland Manor,Port Coquitlam,Townhouse,7/20/2021,,
"$1,049,000 ",0,,,1743 Morgan Avenue,Lower Mary Hill,Port Coquitlam,Land/Lot,7/20/2021,33,130
"$1,049,000 ",0,,,1745 Morgan Avenue,Lower Mary Hill,Port Coquitlam,Land/Lot,7/20/2021,33,130
"$548,800 ",2,2,759,208 2389 Hawthorne Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$1,488,000 ",4,3,2454,2508 Congo Crescent,Riverwood,Port Coquitlam,House,7/20/2021,45,123
"$890,000 ",3,3,1445,1 1818 Harbour Street,Citadel,Port Coquitlam,Townhouse,7/20/2021,,
"$848,800 ",2,2,1263,29 2000 Panorama Drive,Heritage Woods,Port Moody,Townhouse,7/20/2021,,
"$768,888 ",2,2,1125,1102 288 Ungless Way,North Shore,Port Moody,Apt/Condo,7/20/2021,,
"$779,900 ",4,2,1604,128 Brookside Drive,Port Moody Centre,Port Moody,Townhouse,7/20/2021,,
"$658,800 ",2,2,1013,306 3136 St Johns Street,Port Moody Centre,Port Moody,Apt/Condo,7/20/2021,,
"$799,000 ",4,2,1705,404 Cardiff Way,College Park,Port Moody,Townhouse,7/20/2021,,
"$2,599,900 ",4,4,4000,1047 Uplands Drive,Anmore,Port Moody,House,7/20/2021,,
"$698,888 ",2,2,830,506 2345 Madison Avenue,Brentwood Park,Burnaby,Apt/Condo,7/20/2021,,
"$849,900 ",3,3,1411,98 6700 Rumble Street,South Slope,Burnaby,Townhouse,7/20/2021,,
"$1,499,000 ",5,3,2528,5125 Hardwick Street,Greentree Village,Burnaby,House,7/20/2021,55,105
"$1,599,000 ",4,3,2335,7730 Stanley Street,Burnaby Lake,Burnaby,House,7/20/2021,69,115
"$357,800 ",1,1,675,110 2055 Suffolk Avenue,Glenwood,Port Coquitlam,Apt/Condo,7/20/2021,,
"$529,000 ",2,2,805,106 2175 Fraser Avenue,Glenwood,Port Coquitlam,Apt/Condo,7/20/2021,,
"$649,888 ",3,2,1396,116 2108 Rowland Street,Central Port Coquitlam,Port Coquitlam,Townhouse,7/20/2021,,
"$929,000 ",3,1,1620,1736 Langan Avenue,Lower Mary Hill,Port Coquitlam,House,7/20/2021,42,130
"$1,320,000 ",3,3,1685,13329 67a Avenue,West Newton,Surrey,House,7/20/2021,50,100
"$398,000 ",1,1,600,321 17769 57 Avenue,Cloverdale,Surrey,Apt/Condo,7/20/2021,,
"$849,000 ",4,4,2110,33 6971 122 Street,West Newton,Surrey,Townhouse,7/20/2021,,
"$649,900 ",4,4,1650,17 13528 96 Avenue,Queen Mary Park,Surrey,Townhouse,7/20/2021,,
"$799,000 ",2,1,880,17458 58 Avenue,Cloverdale,Surrey,House,7/20/2021,,
"$1,349,000 ",4,3,2184,18257 55b Avenue,Cloverdale,Surrey,House,7/20/2021,100,146
"$699,900 ",3,2,1423,131 15236 36 Avenue,Morgan Creek,Surrey,Townhouse,7/20/2021,,
"$478,000 ",2,2,1065,211 6385 121 Street,Panorama Ridge,Surrey,Apt/Condo,7/20/2021,,
"$719,000 ",2,2,1278,306 1350 Vidal Street,White Rock,Surrey,Apt/Condo,7/20/2021,,
"$769,800 ",3,3,1551,22 16488 64 Avenue,Cloverdale,Surrey,Townhouse,7/20/2021,,
"$1,100,000 ",3,1,1185,13895 78a Avenue,East Newton,Surrey,House,7/20/2021,60,120
"$529,000 ",3,1,1126,99 6673 138 Street,East Newton,Surrey,Townhouse,7/20/2021,,
"$499,900 ",2,2,771,211 6438 195a Street,Clayton,Surrey,Apt/Condo,7/20/2021,,
"$1,699,000 ",6,4,3500,12513 74a Avenue,West Newton,Surrey,House,7/20/2021,,
"$2,219,000 ",8,9,5344,17355 100 Avenue,Fraser Heights,Surrey,House,7/20/2021,61,110
"$3,990,000 ",7,8,7142,16731 Mcnair Drive,Grandview,Surrey,House,7/20/2021,78,189
"$649,500 ",3,2,989,A201 14418 72 Street,East Newton,Surrey,Apt/Condo,7/20/2021,,
"$965,000 ",2,2,1278,601 15152 Russell Avenue,White Rock,Surrey,Apt/Condo,7/20/2021,,
"$1,735,000 ",3,3,2322,12883 18b Avenue,Crescent Beach,Surrey,House,7/20/2021,,
"$1,199,000 ",2,1,1033,832 Lee Street,White Rock,Surrey,House,7/20/2021,,
"$1,299,999 ",5,4,2505,6759 186 Street,Cloverdale,Surrey,House,7/20/2021,34,88
"$875,000 ",3,2,1303,3 2332 Ranger Lane,Riverwood,Port Coquitlam,Townhouse,7/20/2021,,
"$610,000 ",2,2,954,204 2267 Pitt River Road,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$689,999 ",3,3,1662,17 1336 Pitt River Road,Citadel,Port Coquitlam,Townhouse,7/20/2021,,
"$549,000 ",1,1,672,412 2382 Atkins Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$1,450,000 ",3,1,1220,1931 Westminster Avenue,Glenwood,Port Coquitlam,House,7/20/2021,55,120
"$1,199,888 ",4,2,1722,1663-1665 Angelo Avenue,Glenwood,Port Coquitlam,House,7/20/2021,,
"$369,999 ",1,1,473,202 2236 Welcher Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$1,888,000 ",8,6,3675,3826 Sefton Street,Oxford Heights,Port Coquitlam,House,7/20/2021,63,122
"$594,999 ",2,2,849,106 2236 Welcher Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$509,000 ",1,1,805,211 2436 Kelly Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$839,000 ",3,3,1418,13 2325 Ranger Lane,Riverwood,Port Coquitlam,Townhouse,7/20/2021,,
"$1,299,000 ",4,2,2267,2632 Gordon Avenue,Central Port Coquitlam,Port Coquitlam,House,7/20/2021,62,120
"$1,099,000 ",3,2,1681,1644 Pitt River Road,Mary Hill,Port Coquitlam,House,7/20/2021,,
"$1,390,000 ",3,3,2110,1381 Lincoln Drive,Oxford Heights,Port Coquitlam,House,7/20/2021,,
"$488,800 ",2,2,978,310 2285 Pitt River Road,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$419,900 ",1,1,515,402 2266 Atkins Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$1,799,000 ",3,1,910,2187 Central Avenue,Central Port Coquitlam,Port Coquitlam,House,7/20/2021,65,123
"$1,745,000 ",8,6,3690,2187 Pitt River Road,Central Port Coquitlam,Port Coquitlam,House,7/20/2021,33,170
"$1,197,000 ",3,3,1911,820 Inverness Place,Lincoln Park,Port Coquitlam,House,7/20/2021,53,102
"$1,249,999 ",5,3,2182,3756 Ulster Street,Oxford Heights,Port Coquitlam,House,7/20/2021,39,102
"$1,290,000 ",5,2,2975,2055 Mary Hill Road,Mary Hill,Port Coquitlam,House,7/20/2021,65,147
"$929,000 ",3,2,1372,605 288 Ungless Way,North Shore,Port Moody,Apt/Condo,7/20/2021,,
"$2,480,000 ",6,5,4140,1755 East Road,Anmore,Port Moody,House,7/20/2021,157,307
"$1,850,000 ",4,3,1687,1007 Ioco Road,Barber Street,Port Moody,House,7/20/2021,58,164
"$699,000 ",2,2,950,419 700 Klahanie Drive,Port Moody Centre,Port Moody,Apt/Condo,7/20/2021,,
"$1,728,000 ",6,4,3428,118 Linden Court,Heritage Woods,Port Moody,House,7/20/2021,,
"$697,000 ",2,2,831,303 801 Klahanie Drive,Port Moody Centre,Port Moody,Apt/Condo,7/20/2021,,
"$819,000 ",2,3,1190,68 2000 Panorama Drive,Heritage Woods,Port Moody,Townhouse,7/20/2021,,
"$770,000 ",2,2,866,1605 7388 Kingsway,Edmonds,Burnaby,Apt/Condo,7/20/2021,,
"$1,349,000 ",5,5,3436,57 3295 Sunnyside Road,Anmore,Port Moody,House,7/20/2021,0,0
"$579,900 ",1,1,662,413 3038 St George Street,Port Moody Centre,Port Moody,Apt/Condo,7/20/2021,,
"$7,700,000 ",4,5,4590,3350 Watson Road,Belcarra,Port Moody,House,7/20/2021,,
"$2,695,000 ",5,5,5487,1418 Crystal Creek Drive,Anmore,Port Moody,House,7/20/2021,,
"$1,680,000 ",0,,,Lot B 120 Water Street,North Shore,Port Moody,Land/Lot,7/20/2021,100,162
"$1,999,000 ",5,4,4133,112 Parkside Drive,Heritage Mountain,Port Moody,House,7/20/2021,,
"$1,049,000 ",3,3,1345,103 3105 St George Street,Port Moody Centre,Port Moody,Townhouse,7/20/2021,,
"$929,000 ",2,2,870,3507 2388 Madison Avenue,Brentwood Park,Burnaby,Apt/Condo,7/20/2021,,
"$1,198,000 ",5,2,1950,7686 Cumberland Street,The Crest,Burnaby,House,7/20/2021,50,120
"$1,249,900 ",3,3,1310,Th107 2351 Beta Avenue,Brentwood Park,Burnaby,Townhouse,7/20/2021,,
"$475,000 ",2,1,893,312 4363 Halifax Street,Brentwood Park,Burnaby,Apt/Condo,7/20/2021,,
"$599,999 ",2,2,1087,301 5577 Smith Avenue,Central Park,Burnaby,Apt/Condo,7/20/2021,,
"$675,000 ",2,2,988,1004 5833 Wilson Avenue,Central Park,Burnaby,Apt/Condo,7/20/2021,,
"$849,000 ",4,4,2430,19 8358 121a Street,Queen Mary Park,Surrey,Townhouse,7/20/2021,,
"$1,478,000 ",4,3,2842,558 Yale Road,College Park,Port Moody,House,7/20/2021,,
"$799,999 ",2,2,1073,1206 110 Brew Street,Port Moody Centre,Port Moody,Apt/Condo,7/20/2021,,
"$4,680,000 ",7,8,9874,3279 Black Bear Way,Anmore,Port Moody,House,7/20/2021,,
"$869,900 ",3,3,1121,106 3382 Viewmount Drive,Port Moody Centre,Port Moody,Townhouse,7/20/2021,,
"$4,195,000 ",4,4,4561,706 Alderside Road,North Shore,Port Moody,House,7/20/2021,35,162
"$656,789 ",2,1,922,708 4165 Maywood Street,Metrotown,Burnaby,Apt/Condo,7/20/2021,,
"$868,000 ",3,2,1190,140 7388 Macpherson Avenue,Metrotown,Burnaby,Townhouse,7/20/2021,,
"$999,000 ",3,3,1314,49 9088 Halston Court,Government Road,Burnaby,Townhouse,7/20/2021,,
"$930,000 ",2,2,883,1601 5311 Goring Street,Central Burnaby North,Burnaby,Apt/Condo,7/20/2021,,
"$899,000 ",3,3,1443,30 8533 Cumberland Place,The Crest,Burnaby,Townhouse,7/20/2021,,
"$1,599,000 ",7,6,3259,7922 Suncrest Drive,Suncrest,Burnaby,House,7/20/2021,74,109
"$488,000 ",1,1,589,502 7225 Acorn Avenue,Highgate,Burnaby,Apt/Condo,7/20/2021,,
"$1,600,000 ",5,3,2915,8110 164 Street,Fleetwood Tynehead,Surrey,House,7/20/2021,,
"$789,000 ",3,3,2007,107 16080 82 Avenue,Fleetwood Tynehead,Surrey,Townhouse,7/20/2021,,
"$3,750,000 ",5,6,4907,14170 Wheatley Avenue,White Rock,Surrey,House,7/20/2021,60,120
"$525,000 ",2,2,1568,121 15153 98 Avenue,Guildford,Surrey,Townhouse,7/20/2021,,
"$425,000 ",2,2,1044,302 1390 Martin Street,White Rock,Surrey,Apt/Condo,7/20/2021,,
"$1,999,000 ",5,5,5752,14503 29 Avenue,Elgin Chantrell,Surrey,House,7/20/2021,98,140
"$489,900 ",2,1,765,128 15137 33 Avenue,Morgan Creek,Surrey,Apt/Condo,7/20/2021,,
"$549,000 ",2,1,947,901 5652 Patterson Avenue,Central Park,Burnaby,Apt/Condo,7/20/2021,,
"$2,198,000 ",5,1,2922,6793 Winch Street,Sperling Duthie,Burnaby,House,7/20/2021,72,140
"$2,388,000 ",5,5,3005,5280 Barker Avenue,Central Park,Burnaby,House,7/20/2021,30,192
"$679,000 ",2,2,821,1603 2289 Yukon Crescent,Brentwood Park,Burnaby,Apt/Condo,7/20/2021,,
"$749,900 ",2,2,854,203 4788 Hastings Street,Capitol Hill,Burnaby,Apt/Condo,7/20/2021,,
"$944,900 ",3,2,1098,306 4788 Hastings Street,Capitol Hill,Burnaby,Apt/Condo,7/20/2021,,
"$1,800,000 ",4,2,1650,10710 132 Street,Whalley,Surrey,House,7/20/2021,65,124
"$1,800,000 ",3,2,850,10702 132 Street,Whalley,Surrey,House,7/20/2021,64,125
"$599,900 ",3,2,1575,118 13806 Central Avenue,Whalley,Surrey,Townhouse,7/20/2021,,
"$669,000 ",2,1,704,2608 13318 104 Avenue,Whalley,Surrey,Apt/Condo,7/20/2021,,
"$459,900 ",2,2,1085,302 15272 20 Avenue,King George Corridor,Surrey,Apt/Condo,7/20/2021,,
"$1,399,000 ",5,4,2567,5933 140 Street,Sullivan Station,Surrey,House,7/20/2021,30,105
"$1,299,000 ",5,3,2493,18929 63b Avenue,Cloverdale,Surrey,House,7/20/2021,,
"$1,998,000 ",5,6,3478,7464 149a Street,East Newton,Surrey,House,7/20/2021,,
"$439,000 ",1,1,475,806 13318 104 Avenue,Whalley,Surrey,Apt/Condo,7/20/2021,,
"$2,599,000 ",4,3,3141,2817 Mcbride Avenue,Crescent Beach,Surrey,House,7/20/2021,50,120
"$469,900 ",1,1,531,2105 13655 Fraser Highway,Whalley,Surrey,Apt/Condo,7/20/2021,,
"$990,000 ",4,3,1900,13035 65b Avenue,West Newton,Surrey,House,7/20/2021,,
"$449,900 ",1,1,529,405 13655 Fraser Highway,Whalley,Surrey,Apt/Condo,7/20/2021,,
"$575,000 ",2,2,803,106 2389 Hawthorne Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$829,900 ",4,3,1713,30 2352 Pitt River Road,Mary Hill,Port Coquitlam,Townhouse,7/20/2021,,
"$1,885,000 ",9,7,4978,2124 Patricia Avenue,Glenwood,Port Coquitlam,House,7/20/2021,58,110
"$1,399,999 ",4,4,2610,1225 Dominion Avenue,Riverwood,Port Coquitlam,House,7/20/2021,,
"$1,294,000 ",5,3,2168,1445 Denise Place,Mary Hill,Port Coquitlam,House,7/20/2021,72,0
"$1,200,000 ",4,2,1894,2113 Laurier Avenue,Glenwood,Port Coquitlam,House,7/20/2021,52,122
"$838,000 ",3,3,1596,69 2450 Lobb Avenue,Mary Hill,Port Coquitlam,Townhouse,7/20/2021,,
"$733,740 ",2,2,1072,405 2436 Kelly Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$1,350,000 ",2,1,1020,2721 Davies Avenue,Central Port Coquitlam,Port Coquitlam,House,7/20/2021,,
"$358,800 ",1,1,600,203 2429 Hawthorne Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$634,900 ",2,2,956,207 2389 Hawthorne Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$578,000 ",2,2,985,314 2477 Kelly Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$659,000 ",2,2,950,401 2389 Hawthorne Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$425,000 ",1,1,634,211 2330 Wilson Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$850,000 ",4,2,2010,3519 Coast Meridian Road,Glenwood,Port Coquitlam,Duplex,7/20/2021,,
"$900,000 ",4,2,2000,3517 Coast Meridian Road,Glenwood,Port Coquitlam,Duplex,7/20/2021,,
"$1,399,000 ",4,3,2257,1098 Amazon Drive,Riverwood,Port Coquitlam,House,7/20/2021,39,111
"$1,097,000 ",4,3,3040,1442 Mary Hill Lane,Mary Hill,Port Coquitlam,House,7/20/2021,,
"$949,900 ",1,2,1568,204a 2180 Kelly Avenue,Central Port Coquitlam,Port Coquitlam,Apt/Condo,7/20/2021,,
"$479,900 ",1,1,485,Ph44 5355 Lane Street,Metrotown,Burnaby,Apt/Condo,7/20/2021,,
"$3,348,600 ",4,2,2274,4575 192 Street,Serpentine,Surrey,House,7/20/2021,337,423
"$4,850,000 ",4,7,8390,2199 Summerwood Lane,Anmore,Port Moody,House,7/20/2021,,
"$625,000 ",2,2,860,3001 84 Grant Street,Port Moody Centre,Port Moody,Apt/Condo,7/20/2021,,
"$599,300 ",1,1,728,201 121 Brew Street,Port Moody Centre,Port Moody,Apt/Condo,7/20/2021,,
"$1,888,000 ",4,3,2792,2326 Clarke Street,Port Moody Centre,Port Moody,House,7/20/2021,42,104
"$588,800 ",1,1,647,103 50 Electronic Avenue,Port Moody Centre,Port Moody,Apt/Condo,7/20/2021,,
"$1,269,900 ",2,2,1320,1105 290 Newport Drive,North Shore,Port Moody,Apt/Condo,7/20/2021,,
